,players,over_lines,over_odds,under_lines,under_odds,bet_type,home_tm,away_tm
2569,Sean Bouchard,1.5,+125,1.5,−165,Total Bases,COL Rockies,SF Giants
2570,Thairo Estrada,1.5,−125,1.5,−105,Total Bases,COL Rockies,SF Giants
2571,Wilmer Flores (SF),1.5,+115,1.5,−150,Total Bases,COL Rockies,SF Giants
2572,Blake Sabol,0.5,+150,0.5,−200,RBIs,COL Rockies,SF Giants
2573,Brendan Rodgers,0.5,+165,0.5,−225,RBIs,COL Rockies,SF Giants
2574,Brenton Doyle,0.5,+175,0.5,−240,RBIs,COL Rockies,SF Giants
2575,Elehuris Montero,0.5,+165,0.5,−225,RBIs,COL Rockies,SF Giants
2576,Elias Diaz,0.5,+130,0.5,−175,RBIs,COL Rockies,SF Giants
2577,Ezequiel Tovar,0.5,+155,0.5,−210,RBIs,COL Rockies,SF Giants
2578,Jacob Stallings,0.5,+205,0.5,−285,RBIs,COL Rockies,SF Giants
2579,Jordan Beck,0.5,+220,0.5,−310,RBIs,COL Rockies,SF Giants
2580,Jung Hoo Lee,0.5,+150,0.5,−200,RBIs,COL Rockies,SF Giants
2581,LaMonte Wade Jr.,0.5,+135,0.5,−180,RBIs,COL Rockies,SF Giants
2582,Matt Chapman,0.5,+115,0.5,−150,RBIs,COL Rockies,SF Giants
2583,Michael Conforto,0.5,+105,0.5,−140,RBIs,COL Rockies,SF Giants
2584,Mike Yastrzemski,0.5,+140,0.5,−190,RBIs,COL Rockies,SF Giants
2585,Nick Ahmed,0.5,+195,0.5,−270,RBIs,COL Rockies,SF Giants
2586,Ryan McMahon,0.5,+175,0.5,−240,RBIs,COL Rockies,SF Giants
2587,Sean Bouchard,0.5,+155,0.5,−210,RBIs,COL Rockies,SF Giants
2588,Thairo Estrada,0.5,+145,0.5,−190,RBIs,COL Rockies,SF Giants
2589,Wilmer Flores (SF),0.5,+125,0.5,−170,RBIs,COL Rockies,SF Giants
2590,Blake Sabol,0.5,+120,0.5,−160,Runs Scored,COL Rockies,SF Giants
2591,Brendan Rodgers,0.5,+105,0.5,−140,Runs Scored,COL Rockies,SF Giants
2592,Brenton Doyle,0.5,−115,0.5,−115,Runs Scored,COL Rockies,SF Giants
2593,Elehuris Montero,0.5,+135,0.5,−180,Runs Scored,COL Rockies,SF Giants
2594,Elias Diaz,0.5,−110,0.5,−120,Runs Scored,COL Rockies,SF Giants
2595,Ezequiel Tovar,0.5,+100,0.5,−130,Runs Scored,COL Rockies,SF Giants
2596,Jacob Stallings,0.5,+145,0.5,−195,Runs Scored,COL Rockies,SF Giants
2597,Jordan Beck,0.5,+155,0.5,−210,Runs Scored,COL Rockies,SF Giants
2598,Jung Hoo Lee,0.5,−150,0.5,+115,Runs Scored,COL Rockies,SF Giants
2599,LaMonte Wade Jr.,0.5,−125,0.5,−110,Runs Scored,COL Rockies,SF Giants
2600,Matt Chapman,0.5,−125,0.5,−105,Runs Scored,COL Rockies,SF Giants
2601,Michael Conforto,0.5,−115,0.5,−115,Runs Scored,COL Rockies,SF Giants
2602,Mike Yastrzemski,0.5,−115,0.5,−115,Runs Scored,COL Rockies,SF Giants
2603,Nick Ahmed,0.5,+140,0.5,−185,Runs Scored,COL Rockies,SF Giants
2604,Ryan McMahon,0.5,+110,0.5,−150,Runs Scored,COL Rockies,SF Giants
2605,Sean Bouchard,0.5,+120,0.5,−160,Runs Scored,COL Rockies,SF Giants
2606,Thairo Estrada,0.5,−135,0.5,+105,Runs Scored,COL Rockies,SF Giants
2607,Wilmer Flores (SF),0.5,−105,0.5,−125,Runs Scored,COL Rockies,SF Giants
2608,Blake Sabol,1.5,−125,1.5,−110,Hits + Runs + RBIs,COL Rockies,SF Giants
2609,Brendan Rodgers,1.5,−155,1.5,+115,Hits + Runs + RBIs,COL Rockies,SF Giants
2610,Brenton Doyle,1.5,−155,1.5,+115,Hits + Runs + RBIs,COL Rockies,SF Giants
2611,Elehuris Montero,1.5,−110,1.5,−120,Hits + Runs + RBIs,COL Rockies,SF Giants
2612,Elias Diaz,2.5,+120,2.5,−160,Hits + Runs + RBIs,COL Rockies,SF Giants
2613,Ezequiel Tovar,1.5,−155,1.5,+115,Hits + Runs + RBIs,COL Rockies,SF Giants
2614,Jacob Stallings,1.5,+100,1.5,−130,Hits + Runs + RBIs,COL Rockies,SF Giants
2615,Jordan Beck,1.5,+120,1.5,−160,Hits + Runs + RBIs,COL Rockies,SF Giants
2616,Jung Hoo Lee,2.5,−105,2.5,−125,Hits + Runs + RBIs,COL Rockies,SF Giants
2617,LaMonte Wade Jr.,1.5,−160,1.5,+120,Hits + Runs + RBIs,COL Rockies,SF Giants
2618,Matt Chapman,2.5,+110,2.5,−150,Hits + Runs + RBIs,COL Rockies,SF Giants
2619,Michael Conforto,2.5,+115,2.5,−150,Hits + Runs + RBIs,COL Rockies,SF Giants
2620,Mike Yastrzemski,1.5,−135,1.5,+100,Hits + Runs + RBIs,COL Rockies,SF Giants
2621,Nick Ahmed,1.5,−115,1.5,−115,Hits + Runs + RBIs,COL Rockies,SF Giants
2622,Ryan McMahon,1.5,−120,1.5,−110,Hits + Runs + RBIs,COL Rockies,SF Giants
2623,Sean Bouchard,1.5,−115,1.5,−115,Hits + Runs + RBIs,COL Rockies,SF Giants
2624,Thairo Estrada,2.5,+100,2.5,−135,Hits + Runs + RBIs,COL Rockies,SF Giants
2625,Wilmer Flores (SF),1.5,−165,1.5,+125,Hits + Runs + RBIs,COL Rockies,SF Giants
2626,Blake Sabol,0.5,+1200,0.5,−20000,Stolen Bases,COL Rockies,SF Giants
2627,Brenton Doyle,0.5,+370,0.5,−600,Stolen Bases,COL Rockies,SF Giants
2628,Ezequiel Tovar,0.5,+600,0.5,−1200,Stolen Bases,COL Rockies,SF Giants
2629,Jung Hoo Lee,0.5,+1200,0.5,−10000,Stolen Bases,COL Rockies,SF Giants
2630,Matt Chapman,0.5,+1200,0.5,−20000,Stolen Bases,COL Rockies,SF Giants
2631,Nick Ahmed,0.5,+1100,0.5,−6000,Stolen Bases,COL Rockies,SF Giants
2632,Thairo Estrada,0.5,+550,0.5,−1000,Stolen Bases,COL Rockies,SF Giants
2633,Blake Sabol,0.5,−220,0.5,+160,Strikeouts,COL Rockies,SF Giants
2634,Brendan Rodgers,0.5,−155,0.5,+115,Strikeouts,COL Rockies,SF Giants
2635,Brenton Doyle,1.5,+105,1.5,−140,Strikeouts,COL Rockies,SF Giants
2636,Elehuris Montero,0.5,−270,0.5,+195,Strikeouts,COL Rockies,SF Giants
2637,Elias Diaz,0.5,−180,0.5,+135,Strikeouts,COL Rockies,SF Giants
2638,Ezequiel Tovar,1.5,+130,1.5,−175,Strikeouts,COL Rockies,SF Giants
2639,Jacob Stallings,0.5,−175,0.5,+130,Strikeouts,COL Rockies,SF Giants
2640,Jordan Beck,0.5,−270,0.5,+195,Strikeouts,COL Rockies,SF Giants
2641,Jung Hoo Lee,0.5,+145,0.5,−195,Strikeouts,COL Rockies,SF Giants
2642,LaMonte Wade Jr.,0.5,−110,0.5,−120,Strikeouts,COL Rockies,SF Giants
2643,Matt Chapman,0.5,−195,0.5,+145,Strikeouts,COL Rockies,SF Giants
2644,Michael Conforto,0.5,−155,0.5,+115,Strikeouts,COL Rockies,SF Giants
2645,Mike Yastrzemski,0.5,−195,0.5,+145,Strikeouts,COL Rockies,SF Giants
2646,Nick Ahmed,0.5,−135,0.5,+100,Strikeouts,COL Rockies,SF Giants
2647,Ryan McMahon,1.5,+140,1.5,−185,Strikeouts,COL Rockies,SF Giants
2648,Sean Bouchard,1.5,+165,1.5,−225,Strikeouts,COL Rockies,SF Giants
2649,Thairo Estrada,0.5,−135,0.5,+105,Strikeouts,COL Rockies,SF Giants
2650,Wilmer Flores (SF),0.5,+105,0.5,−140,Strikeouts,COL Rockies,SF Giants
2651,Blake Sabol,0.5,+110,0.5,−150,Singles,COL Rockies,SF Giants
2652,Brendan Rodgers,0.5,−140,0.5,+105,Singles,COL Rockies,SF Giants
2653,Brenton Doyle,0.5,+100,0.5,−135,Singles,COL Rockies,SF Giants
2654,Elehuris Montero,0.5,+125,0.5,−170,Singles,COL Rockies,SF Giants
2655,Elias Diaz,0.5,−115,0.5,−115,Singles,COL Rockies,SF Giants
2656,Ezequiel Tovar,0.5,−110,0.5,−120,Singles,COL Rockies,SF Giants
2657,Jacob Stallings,0.5,+110,0.5,−145,Singles,COL Rockies,SF Giants
2658,Jordan Beck,0.5,+155,0.5,−210,Singles,COL Rockies,SF Giants
2659,Jung Hoo Lee,0.5,−190,0.5,+140,Singles,COL Rockies,SF Giants
2660,LaMonte Wade Jr.,0.5,+100,0.5,−135,Singles,COL Rockies,SF Giants
2661,Matt Chapman,0.5,−105,0.5,−125,Singles,COL Rockies,SF Giants
2662,Michael Conforto,0.5,−115,0.5,−115,Singles,COL Rockies,SF Giants
2663,Mike Yastrzemski,0.5,+130,0.5,−175,Singles,COL Rockies,SF Giants
2664,Nick Ahmed,0.5,−115,0.5,−115,Singles,COL Rockies,SF Giants
2665,Ryan McMahon,0.5,+105,0.5,−140,Singles,COL Rockies,SF Giants
2666,Sean Bouchard,0.5,+130,0.5,−175,Singles,COL Rockies,SF Giants
2667,Thairo Estrada,0.5,−195,0.5,+145,Singles,COL Rockies,SF Giants
2668,Wilmer Flores (SF),0.5,−125,0.5,−105,Singles,COL Rockies,SF Giants
2669,Blake Sabol,0.5,+320,0.5,−475,Doubles,COL Rockies,SF Giants
2670,Brendan Rodgers,0.5,+240,0.5,−350,Doubles,COL Rockies,SF Giants
2671,Brenton Doyle,0.5,+260,0.5,−380,Doubles,COL Rockies,SF Giants
2672,Elehuris Montero,0.5,+280,0.5,−425,Doubles,COL Rockies,SF Giants
2673,Elias Diaz,0.5,+235,0.5,−330,Doubles,COL Rockies,SF Giants
2674,Ezequiel Tovar,0.5,+255,0.5,−380,Doubles,COL Rockies,SF Giants
2675,Jacob Stallings,0.5,+330,0.5,−525,Doubles,COL Rockies,SF Giants
2676,Jordan Beck,0.5,+360,0.5,−575,Doubles,COL Rockies,SF Giants
2677,Jung Hoo Lee,0.5,+230,0.5,−330,Doubles,COL Rockies,SF Giants
2678,LaMonte Wade Jr.,0.5,+265,0.5,−390,Doubles,COL Rockies,SF Giants
2679,Matt Chapman,0.5,+225,0.5,−320,Doubles,COL Rockies,SF Giants
2680,Michael Conforto,0.5,+250,0.5,−360,Doubles,COL Rockies,SF Giants
2681,Mike Yastrzemski,0.5,+300,0.5,−450,Doubles,COL Rockies,SF Giants
2682,Nick Ahmed,0.5,+370,0.5,−600,Doubles,COL Rockies,SF Giants
2683,Ryan McMahon,0.5,+310,0.5,−475,Doubles,COL Rockies,SF Giants
2684,Sean Bouchard,0.5,+300,0.5,−450,Doubles,COL Rockies,SF Giants
2685,Thairo Estrada,0.5,+235,0.5,−340,Doubles,COL Rockies,SF Giants
2686,Wilmer Flores (SF),0.5,+260,0.5,−380,Doubles,COL Rockies,SF Giants
2687,Brenton Doyle,0.5,+800,0.5,−2000,Triples,COL Rockies,SF Giants
2688,Ezequiel Tovar,0.5,+1100,0.5,−10000,Triples,COL Rockies,SF Giants
2689,Jung Hoo Lee,0.5,+850,0.5,−3000,Triples,COL Rockies,SF Giants
2690,Blake Sabol,0.5,+195,0.5,−270,Walks,COL Rockies,SF Giants
2691,Brendan Rodgers,0.5,+170,0.5,−235,Walks,COL Rockies,SF Giants
2692,Brenton Doyle,0.5,+225,0.5,−320,Walks,COL Rockies,SF Giants
2693,Elehuris Montero,0.5,+285,0.5,−425,Walks,COL Rockies,SF Giants
2694,Elias Diaz,0.5,+240,0.5,−350,Walks,COL Rockies,SF Giants
2695,Ezequiel Tovar,0.5,+320,0.5,−500,Walks,COL Rockies,SF Giants
2696,Jacob Stallings,0.5,+205,0.5,−290,Walks,COL Rockies,SF Giants
2697,Jordan Beck,0.5,+275,0.5,−400,Walks,COL Rockies,SF Giants
2698,Jung Hoo Lee,0.5,+170,0.5,−230,Walks,COL Rockies,SF Giants
2699,LaMonte Wade Jr.,0.5,−125,0.5,−105,Walks,COL Rockies,SF Giants
2700,Matt Chapman,0.5,+165,0.5,−225,Walks,COL Rockies,SF Giants
2701,Michael Conforto,0.5,+130,0.5,−175,Walks,COL Rockies,SF Giants
2702,Mike Yastrzemski,0.5,+110,0.5,−145,Walks,COL Rockies,SF Giants
2703,Nick Ahmed,0.5,+350,0.5,−550,Walks,COL Rockies,SF Giants
2704,Ryan McMahon,0.5,+160,0.5,−215,Walks,COL Rockies,SF Giants
2705,Sean Bouchard,0.5,+165,0.5,−225,Walks,COL Rockies,SF Giants
2706,Thairo Estrada,0.5,+260,0.5,−380,Walks,COL Rockies,SF Giants
2707,Wilmer Flores (SF),0.5,+135,0.5,−185,Walks,COL Rockies,SF Giants
2708,Andy Pages,0.5,+500,0.5,−1000,Home Runs,LA Dodgers,MIA Marlins
2709,Bryan De La Cruz,0.5,+475,0.5,−900,Home Runs,LA Dodgers,MIA Marlins
2710,Freddie Freeman,0.5,+475,0.5,−900,Home Runs,LA Dodgers,MIA Marlins
2711,Gavin Lux,0.5,+1100,0.5,−6000,Home Runs,LA Dodgers,MIA Marlins
2712,Jake Burger,0.5,+425,0.5,−700,Home Runs,LA Dodgers,MIA Marlins
2713,James Outman,0.5,+600,0.5,−1200,Home Runs,LA Dodgers,MIA Marlins
2714,Jazz Chisholm,0.5,+380,0.5,−650,Home Runs,LA Dodgers,MIA Marlins
2715,Jesus Sanchez,0.5,+650,0.5,−1400,Home Runs,LA Dodgers,MIA Marlins
2716,Josh Bell,0.5,+500,0.5,−1000,Home Runs,LA Dodgers,MIA Marlins
2717,Max Muncy,0.5,+340,0.5,−525,Home Runs,LA Dodgers,MIA Marlins
2718,Mookie Betts,0.5,+425,0.5,−700,Home Runs,LA Dodgers,MIA Marlins
2719,Nick Fortes,0.5,+900,0.5,−3000,Home Runs,LA Dodgers,MIA Marlins
2720,Nick Gordon,0.5,+600,0.5,−1400,Home Runs,LA Dodgers,MIA Marlins
2721,Shohei Ohtani,0.5,+235,0.5,−340,Home Runs,LA Dodgers,MIA Marlins
2722,Teoscar Hernandez,0.5,+425,0.5,−700,Home Runs,LA Dodgers,MIA Marlins
2723,Tim Anderson,0.5,+1100,0.5,−6000,Home Runs,LA Dodgers,MIA Marlins
2724,Vidal Brujan,0.5,+1100,0.5,−6000,Home Runs,LA Dodgers,MIA Marlins
2725,Will Smith (LAD),0.5,+600,0.5,−1200,Home Runs,LA Dodgers,MIA Marlins
2726,Andy Pages,0.5,−160,0.5,+120,Hits,LA Dodgers,MIA Marlins
2727,Bryan De La Cruz,0.5,−215,0.5,+160,Hits,LA Dodgers,MIA Marlins
2728,Freddie Freeman,0.5,−240,0.5,+175,Hits,LA Dodgers,MIA Marlins
2729,Gavin Lux,0.5,−120,0.5,−110,Hits,LA Dodgers,MIA Marlins
2730,Jake Burger,0.5,−195,0.5,+145,Hits,LA Dodgers,MIA Marlins
2731,James Outman,0.5,−110,0.5,−120,Hits,LA Dodgers,MIA Marlins
2732,Jazz Chisholm,0.5,−180,0.5,+135,Hits,LA Dodgers,MIA Marlins
2733,Jesus Sanchez,0.5,−200,0.5,+145,Hits,LA Dodgers,MIA Marlins
2734,Josh Bell,0.5,−170,0.5,+130,Hits,LA Dodgers,MIA Marlins
2735,Max Muncy,0.5,−150,0.5,+110,Hits,LA Dodgers,MIA Marlins
2736,Mookie Betts,0.5,−255,0.5,+185,Hits,LA Dodgers,MIA Marlins
2737,Nick Fortes,0.5,−120,0.5,−110,Hits,LA Dodgers,MIA Marlins
2738,Nick Gordon,0.5,−170,0.5,+125,Hits,LA Dodgers,MIA Marlins
2739,Shohei Ohtani,0.5,−260,0.5,+190,Hits,LA Dodgers,MIA Marlins
2740,Teoscar Hernandez,0.5,−175,0.5,+130,Hits,LA Dodgers,MIA Marlins
2741,Tim Anderson,0.5,−190,0.5,+145,Hits,LA Dodgers,MIA Marlins
2742,Vidal Brujan,0.5,−135,0.5,+105,Hits,LA Dodgers,MIA Marlins
2743,Will Smith (LAD),0.5,−225,0.5,+165,Hits,LA Dodgers,MIA Marlins
2744,Andy Pages,0.5,−160,0.5,+120,Total Bases,LA Dodgers,MIA Marlins
2745,Bryan De La Cruz,1.5,+135,1.5,−185,Total Bases,LA Dodgers,MIA Marlins
2746,Freddie Freeman,1.5,+130,1.5,−175,Total Bases,LA Dodgers,MIA Marlins
2747,Gavin Lux,0.5,−120,0.5,−110,Total Bases,LA Dodgers,MIA Marlins
2748,Jake Burger,1.5,+135,1.5,−185,Total Bases,LA Dodgers,MIA Marlins
2749,James Outman,0.5,−110,0.5,−120,Total Bases,LA Dodgers,MIA Marlins
2750,Jazz Chisholm,0.5,−180,0.5,+135,Total Bases,LA Dodgers,MIA Marlins
2751,Jesus Sanchez,0.5,−200,0.5,+145,Total Bases,LA Dodgers,MIA Marlins
2752,Josh Bell,0.5,−170,0.5,+130,Total Bases,LA Dodgers,MIA Marlins
2753,Max Muncy,0.5,−150,0.5,+110,Total Bases,LA Dodgers,MIA Marlins
2754,Mookie Betts,1.5,+115,1.5,−155,Total Bases,LA Dodgers,MIA Marlins
2755,Nick Fortes,0.5,−120,0.5,−110,Total Bases,LA Dodgers,MIA Marlins
2756,Nick Gordon,0.5,−170,0.5,+125,Total Bases,LA Dodgers,MIA Marlins
2757,Shohei Ohtani,1.5,−110,1.5,−125,Total Bases,LA Dodgers,MIA Marlins
2758,Teoscar Hernandez,0.5,−175,0.5,+130,Total Bases,LA Dodgers,MIA Marlins
2759,Tim Anderson,0.5,−190,0.5,+145,Total Bases,LA Dodgers,MIA Marlins
2760,Vidal Brujan,0.5,−135,0.5,+105,Total Bases,LA Dodgers,MIA Marlins
2761,Will Smith (LAD),1.5,+140,1.5,−185,Total Bases,LA Dodgers,MIA Marlins
2762,Andy Pages,0.5,+200,0.5,−280,RBIs,LA Dodgers,MIA Marlins
2763,Bryan De La Cruz,0.5,+210,0.5,−290,RBIs,LA Dodgers,MIA Marlins
2764,Freddie Freeman,0.5,+145,0.5,−195,RBIs,LA Dodgers,MIA Marlins
2765,Gavin Lux,0.5,+290,0.5,−425,RBIs,LA Dodgers,MIA Marlins
2766,Jake Burger,0.5,+205,0.5,−285,RBIs,LA Dodgers,MIA Marlins
2767,James Outman,0.5,+260,0.5,−380,RBIs,LA Dodgers,MIA Marlins
2768,Jazz Chisholm,0.5,+205,0.5,−285,RBIs,LA Dodgers,MIA Marlins
2769,Jesus Sanchez,0.5,+250,0.5,−360,RBIs,LA Dodgers,MIA Marlins
2770,Josh Bell,0.5,+210,0.5,−290,RBIs,LA Dodgers,MIA Marlins
2771,Max Muncy,0.5,+140,0.5,−190,RBIs,LA Dodgers,MIA Marlins
2772,Mookie Betts,0.5,+175,0.5,−240,RBIs,LA Dodgers,MIA Marlins
2773,Nick Fortes,0.5,+310,0.5,−475,RBIs,LA Dodgers,MIA Marlins
2774,Nick Gordon,0.5,+245,0.5,−350,RBIs,LA Dodgers,MIA Marlins
2775,Shohei Ohtani,0.5,+125,0.5,−165,RBIs,LA Dodgers,MIA Marlins
2776,Teoscar Hernandez,0.5,+175,0.5,−240,RBIs,LA Dodgers,MIA Marlins
2777,Tim Anderson,0.5,+295,0.5,−450,RBIs,LA Dodgers,MIA Marlins
2778,Vidal Brujan,0.5,+295,0.5,−450,RBIs,LA Dodgers,MIA Marlins
2779,Will Smith (LAD),0.5,+135,0.5,−180,RBIs,LA Dodgers,MIA Marlins
2780,Andy Pages,0.5,+150,0.5,−200,Runs Scored,LA Dodgers,MIA Marlins
2781,Bryan De La Cruz,0.5,+135,0.5,−185,Runs Scored,LA Dodgers,MIA Marlins
2782,Freddie Freeman,0.5,+100,0.5,−130,Runs Scored,LA Dodgers,MIA Marlins
2783,Gavin Lux,0.5,+160,0.5,−215,Runs Scored,LA Dodgers,MIA Marlins
2784,Jake Burger,0.5,+150,0.5,−200,Runs Scored,LA Dodgers,MIA Marlins
2785,James Outman,0.5,+150,0.5,−205,Runs Scored,LA Dodgers,MIA Marlins
2786,Jazz Chisholm,0.5,+115,0.5,−155,Runs Scored,LA Dodgers,MIA Marlins
2787,Jesus Sanchez,0.5,+170,0.5,−230,Runs Scored,LA Dodgers,MIA Marlins
2788,Josh Bell,0.5,+160,0.5,−220,Runs Scored,LA Dodgers,MIA Marlins
2789,Max Muncy,0.5,+105,0.5,−140,Runs Scored,LA Dodgers,MIA Marlins
2790,Mookie Betts,0.5,−165,0.5,+120,Runs Scored,LA Dodgers,MIA Marlins
2791,Nick Fortes,0.5,+235,0.5,−340,Runs Scored,LA Dodgers,MIA Marlins
2792,Nick Gordon,0.5,+195,0.5,−275,Runs Scored,LA Dodgers,MIA Marlins
2793,Shohei Ohtani,0.5,−160,0.5,+120,Runs Scored,LA Dodgers,MIA Marlins
2794,Teoscar Hernandez,0.5,+130,0.5,−175,Runs Scored,LA Dodgers,MIA Marlins
2795,Tim Anderson,0.5,+205,0.5,−285,Runs Scored,LA Dodgers,MIA Marlins
2796,Vidal Brujan,0.5,+215,0.5,−300,Runs Scored,LA Dodgers,MIA Marlins
2797,Will Smith (LAD),0.5,+120,0.5,−160,Runs Scored,LA Dodgers,MIA Marlins
2798,Andy Pages,1.5,+115,1.5,−150,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2799,Bryan De La Cruz,1.5,−105,1.5,−125,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2800,Freddie Freeman,1.5,−135,1.5,+100,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2801,Gavin Lux,1.5,+135,1.5,−180,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2802,Jake Burger,1.5,+105,1.5,−140,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2803,James Outman,0.5,−165,0.5,+125,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2804,Jazz Chisholm,1.5,+100,1.5,−135,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2805,Jesus Sanchez,1.5,+110,1.5,−145,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2806,Josh Bell,1.5,+115,1.5,−150,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2807,Max Muncy,1.5,−105,1.5,−125,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2808,Mookie Betts,1.5,−170,1.5,+125,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2809,Nick Fortes,0.5,−150,0.5,+115,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2810,Nick Gordon,1.5,+130,1.5,−175,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2811,Shohei Ohtani,2.5,+115,2.5,−150,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2812,Teoscar Hernandez,1.5,+100,1.5,−130,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2813,Tim Anderson,1.5,+120,1.5,−165,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2814,Vidal Brujan,0.5,−180,0.5,+135,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2815,Will Smith (LAD),1.5,−135,1.5,+100,Hits + Runs + RBIs,LA Dodgers,MIA Marlins
2816,Andy Pages,0.5,+1100,0.5,−8000,Stolen Bases,LA Dodgers,MIA Marlins
2817,Freddie Freeman,0.5,+600,0.5,−1200,Stolen Bases,LA Dodgers,MIA Marlins
2818,Gavin Lux,0.5,+950,0.5,−4000,Stolen Bases,LA Dodgers,MIA Marlins
2819,James Outman,0.5,+550,0.5,−1200,Stolen Bases,LA Dodgers,MIA Marlins
2820,Jazz Chisholm,0.5,+350,0.5,−550,Stolen Bases,LA Dodgers,MIA Marlins
2821,Jesus Sanchez,0.5,+1100,0.5,−8000,Stolen Bases,LA Dodgers,MIA Marlins
2822,Mookie Betts,0.5,+450,0.5,−800,Stolen Bases,LA Dodgers,MIA Marlins
2823,Nick Gordon,0.5,+1100,0.5,−10000,Stolen Bases,LA Dodgers,MIA Marlins
2824,Shohei Ohtani,0.5,+380,0.5,−600,Stolen Bases,LA Dodgers,MIA Marlins
2825,Teoscar Hernandez,0.5,+600,0.5,−1200,Stolen Bases,LA Dodgers,MIA Marlins
2826,Tim Anderson,0.5,+700,0.5,−1600,Stolen Bases,LA Dodgers,MIA Marlins
2827,Vidal Brujan,0.5,+475,0.5,−900,Stolen Bases,LA Dodgers,MIA Marlins
2828,Andy Pages,1.5,+150,1.5,−205,Strikeouts,LA Dodgers,MIA Marlins
2829,Bryan De La Cruz,1.5,+150,1.5,−200,Strikeouts,LA Dodgers,MIA Marlins
2830,Freddie Freeman,0.5,−185,0.5,+140,Strikeouts,LA Dodgers,MIA Marlins
2831,Gavin Lux,0.5,−190,0.5,+140,Strikeouts,LA Dodgers,MIA Marlins
2832,Jake Burger,1.5,+150,1.5,−205,Strikeouts,LA Dodgers,MIA Marlins
2833,James Outman,1.5,+135,1.5,−185,Strikeouts,LA Dodgers,MIA Marlins
2834,Jazz Chisholm,1.5,−110,1.5,−120,Strikeouts,LA Dodgers,MIA Marlins
2835,Jesus Sanchez,1.5,+180,1.5,−245,Strikeouts,LA Dodgers,MIA Marlins
2836,Josh Bell,1.5,+180,1.5,−250,Strikeouts,LA Dodgers,MIA Marlins
2837,Max Muncy,1.5,+190,1.5,−265,Strikeouts,LA Dodgers,MIA Marlins
2838,Mookie Betts,0.5,−140,0.5,+105,Strikeouts,LA Dodgers,MIA Marlins
2839,Nick Fortes,0.5,−125,0.5,−105,Strikeouts,LA Dodgers,MIA Marlins
2840,Nick Gordon,0.5,−235,0.5,+170,Strikeouts,LA Dodgers,MIA Marlins
2841,Shohei Ohtani,1.5,+190,1.5,−260,Strikeouts,LA Dodgers,MIA Marlins
2842,Teoscar Hernandez,1.5,+115,1.5,−150,Strikeouts,LA Dodgers,MIA Marlins
2843,Tim Anderson,1.5,+185,1.5,−255,Strikeouts,LA Dodgers,MIA Marlins
2844,Vidal Brujan,0.5,−210,0.5,+155,Strikeouts,LA Dodgers,MIA Marlins
2845,Will Smith (LAD),0.5,−195,0.5,+145,Strikeouts,LA Dodgers,MIA Marlins
2846,Andy Pages,0.5,+130,0.5,−175,Singles,LA Dodgers,MIA Marlins
2847,Bryan De La Cruz,0.5,+100,0.5,−130,Singles,LA Dodgers,MIA Marlins
2848,Freddie Freeman,0.5,−115,0.5,−115,Singles,LA Dodgers,MIA Marlins
2849,Gavin Lux,0.5,+130,0.5,−170,Singles,LA Dodgers,MIA Marlins
2850,Jake Burger,0.5,+110,0.5,−150,Singles,LA Dodgers,MIA Marlins
2851,James Outman,0.5,+185,0.5,−255,Singles,LA Dodgers,MIA Marlins
2852,Jazz Chisholm,0.5,+120,0.5,−160,Singles,LA Dodgers,MIA Marlins
2853,Jesus Sanchez,0.5,−105,0.5,−125,Singles,LA Dodgers,MIA Marlins
2854,Josh Bell,0.5,+115,0.5,−150,Singles,LA Dodgers,MIA Marlins
2855,Max Muncy,0.5,+170,0.5,−235,Singles,LA Dodgers,MIA Marlins
2856,Mookie Betts,0.5,−110,0.5,−120,Singles,LA Dodgers,MIA Marlins
2857,Nick Fortes,0.5,+135,0.5,−185,Singles,LA Dodgers,MIA Marlins
2858,Nick Gordon,0.5,+115,0.5,−150,Singles,LA Dodgers,MIA Marlins
2859,Shohei Ohtani,0.5,+105,0.5,−140,Singles,LA Dodgers,MIA Marlins
2860,Teoscar Hernandez,0.5,+125,0.5,−165,Singles,LA Dodgers,MIA Marlins
2861,Tim Anderson,0.5,−125,0.5,−105,Singles,LA Dodgers,MIA Marlins
2862,Vidal Brujan,0.5,+115,0.5,−155,Singles,LA Dodgers,MIA Marlins
2863,Will Smith (LAD),0.5,−115,0.5,−115,Singles,LA Dodgers,MIA Marlins
